
---------- Begin Simulation Statistics ----------
simSeconds                                   0.247463                       # Number of seconds simulated (Second)
simTicks                                 247463493795                       # Number of ticks simulated (Tick)
finalTick                                247463493795                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5907.24                       # Real time elapsed on the host (Second)
hostTickRate                                 41891579                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     760220                       # Number of bytes of host memory used (Byte)
simInsts                                   1150780887                       # Number of instructions simulated (Count)
simOps                                     1773383562                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   194809                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     300205                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       607569152                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     1116171560                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   33852                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    1103595544                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 95863                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            44270459                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         75697982                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              11985                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          607230327                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.817425                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.416450                       # Number of insts issued each cycle (Count)
system.cpu1.icache.tags.avgRefs          80933.065466                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick       127808050347                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   165.667036                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.323568                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.323568                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          506                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::1           58                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::2           19                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::3            6                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::4          423                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024     0.988281                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses         395602643                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses        395602643                       # Number of data accesses (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::samples     49497173                       # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::mean    42.044434                       # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::gmean            0                       # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::stdev     8.025982                       # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::0        37303      0.08%      0.08% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::1        29689      0.06%      0.14% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::2         9403      0.02%      0.15% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::3        16048      0.03%      0.19% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::4        11913      0.02%      0.21% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::5         4598      0.01%      0.22% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::6         8170      0.02%      0.24% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::7        11434      0.02%      0.26% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::8        82663      0.17%      0.43% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::9        84827      0.17%      0.60% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::10        31890      0.06%      0.66% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::11       125513      0.25%      0.92% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::12       366225      0.74%      1.66% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::13       262464      0.53%      2.19% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::14       264911      0.54%      2.72% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::15        41364      0.08%      2.81% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::16        43043      0.09%      2.89% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::17        85307      0.17%      3.06% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::18        91205      0.18%      3.25% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::19        26034      0.05%      3.30% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::20        60322      0.12%      3.42% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::21        58464      0.12%      3.54% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::22        73979      0.15%      3.69% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::23        70697      0.14%      3.83% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::24        28525      0.06%      3.89% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::25        27975      0.06%      3.95% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::26        28033      0.06%      4.00% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::27        46753      0.09%      4.10% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::28        51555      0.10%      4.20% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::29       416386      0.84%      5.04% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::30       362083      0.73%      5.78% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::31       308041      0.62%      6.40% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::32        43866      0.09%      6.49% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::33      1392386      2.81%      9.30% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::34      1461785      2.95%     12.25% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::35      1476341      2.98%     15.24% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::36      1389562      2.81%     18.04% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::37      1388262      2.80%     20.85% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::38      2796045      5.65%     26.50% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::39      2863582      5.79%     32.28% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::40      1477860      2.99%     35.27% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::41      1478416      2.99%     38.25% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::42      1478391      2.99%     41.24% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::43      1518882      3.07%     44.31% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::44       115937      0.23%     44.54% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::45      6053758     12.23%     56.77% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::46      6051062     12.23%     69.00% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::47      6079459     12.28%     81.28% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::48      6100206     12.32%     93.61% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::49       124114      0.25%     93.86% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::50       134021      0.27%     94.13% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::51        37217      0.08%     94.20% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::52       886414      1.79%     95.99% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::53       890861      1.80%     97.79% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::54       737070      1.49%     99.28% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::55         7385      0.01%     99.30% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::56         6379      0.01%     99.31% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::57        35410      0.07%     99.38% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::58       143537      0.29%     99.67% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::59        65326      0.13%     99.80% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::60        40631      0.08%     99.89% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::61        30392      0.06%     99.95% # Histogram of set associative cache access per tag (Count)
system.cpu1.icache.tags.indexing_policy.tagAccessHist::62         6348      0.01%     99.96% # Histogram of set associative cache access per tag (Count)
