
---------- Begin Simulation Statistics ----------
simSeconds                                   0.067099                       # Number of seconds simulated (Second)
simTicks                                  67099398102                       # Number of ticks simulated (Tick)
finalTick                                 67099398102                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1963.17                       # Real time elapsed on the host (Second)
hostTickRate                                 34179183                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     748060                       # Number of bytes of host memory used (Byte)
simInsts                                    254019501                       # Number of instructions simulated (Count)
simOps                                      437757410                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   129393                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     222985                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       201262756                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      219273738                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1727                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219188465                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   244                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              388721                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           311457                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                908                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          201112122                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.089882                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.441570                       # Number of insts issued each cycle (Count)
system.cpu1.iew.writebackCount              219106680                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst                164871930                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst                306130333                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       1.092473                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.538568                       # Average fanout of values written-back ((Count/Count))
system.cpu1.interrupts.clk_domain.clock          5328                       # Clock period in ticks (Tick)
system.cpu1.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu1.itb_walker_cache.replacement_distribution::samples            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::mean          nan                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::gmean          nan                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::stdev          nan                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::0            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::1            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::2            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::3            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::4            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::5            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::6            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::7            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::8            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::9            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::10            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::11            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::12            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::13            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::14            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::15            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::16            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::17            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::18            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::19            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.replacement_distribution::total            0                       # A distribution over execution time of replacements (Unspecified)
system.cpu1.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  67099398102                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::samples        80815                       # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::mean     3.499276                       # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::gmean            0                       # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::stdev     2.291672                       # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::0        10118     12.52%     12.52% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::1        10099     12.50%     25.02% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::2        10100     12.50%     37.51% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::3        10098     12.50%     50.01% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::4        10099     12.50%     62.51% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::5        10101     12.50%     75.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::6        10100     12.50%     87.50% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::7        10100     12.50%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::8            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::9            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::10            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::11            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::12            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::13            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::14            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::15            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::16            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::17            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::18            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::19            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::20            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::21            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::22            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::23            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::24            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::25            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::26            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::27            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::28            0      0.00%    100.00% # Number of misses for this cache set. (Count)
system.cpu1.itb_walker_cache.tags.set_misses_dist::29            0      0.00%    100.00% # Number of misses for this cache set. (Count)
